0,100.40699540454973
1,101.43079045490107
2,98.84149326327199
3,98.45355493853279
4,95.61244131690746
5,98.43592050900959
6,104.34960474086746
7,97.90296881443528
8,104.95763600282902
9,99.95355053756475
10,98.18226282143864
11,99.24754823520323
12,101.35820527141276
13,98.14250527161747
14,101.17967575827336
15,97.84166501914618
16,99.49050832817063
17,101.29087711260092
18,103.56550807684157
19,101.5055782258221
20,101.98213510496025
21,97.04801517043254
22,99.69721272189155
23,101.98667217817115
24,103.91852333056777
25,98.02036119585061
26,98.6527212327029
27,97.48361448589492
28,99.63694563311238
29,97.55579159083497
30,102.08625285958176
31,102.86862412111496
32,101.71066067990371
33,104.25015210003154
34,100.08505418604342
35,99.85140304447926
36,100.37711221670138
37,98.7996945970303
38,98.21538551037587
39,98.97332188729375
40,100.80720700119754
41,100.84038122063468
42,101.93488603549814
43,94.67300022610551
44,99.23880285936575
45,104.86169027420922
46,97.11113055557414
47,97.65858683325058
48,95.40038645377399
49,97.99894340002199
