0,0.415768194070081
1,0.15943992773261062
2,0.4801223241590213
3,0.5752278222056908
4,-0.034513873223550706
5,0.13844277292132556
6,0.1743189666197722
7,0.37182448036951504
8,0.3425029058504454
9,0.06699958385351645
10,0.09821790198460902
11,-0.011475067807218851
12,0.4911522633744856
13,0.1066087795465509
14,0.9487920471621778
15,-0.12201533406352685
16,0.0472185510032439
17,-0.07336731065544623
18,0.292379601034972
19,0.7064198687910029
20,0.4226303567658856
21,0.38171073717948706
22,-0.12320499479708626
23,0.24007071302298175
24,0.19244604316546754
25,0.2520573712673406
26,-0.0022118900374668016
27,0.8943345323741008
28,-0.096505823627288
29,0.20288153681963705
30,0.0916314238113547
31,0.3753572562718324
32,0.10399562123700057
33,0.1893851309759933
34,-0.1274746499275713
35,0.14833446634942216
36,0.2439185616076152
37,0.2305724965571512
38,-0.0934744268077602
39,1.3230016313213704
40,0.11514778325123155
41,0.7021855269548325
42,0.3557565235417586
43,-0.008430123641813503
44,0.5027457927369352
45,0.2626124364489635
46,0.12447579107891735
47,-0.09328358208955224
48,-0.024595080983803246
49,0.6991589389691613
